LIFNR,NAME1,NAME2,ORT01,Land1,REGIO,PSTLZ,TELF1,SMTP_ADDR,KTOKK,ZTERM,INCO1,NACE,NACE_DESC,PERF_SCORE,FIN_STAB,RISC,SupplyRiskScore,ProfitImpactScore,KVADRANT,CREA_DATE,CHANGE_DATE
001795,Corning Life Sciences International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory Glassware & Equipment,78,75,Medium,0.22,0.63,Leverage,2026-03-19,2026-03-19
001796,Corning Life Sciences GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Laboratory Glassware & Equipment,70,66,Medium,0.3,0.87,Leverage,2026-03-19,2026-03-19
001797,Agilent Technologies India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Analytical Instrumentation,79,75,Medium,0.21,0.87,Leverage,2026-03-19,2026-03-19
001798,Agilent Technologies Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Analytical Instrumentation,71,71,Medium,0.29,0.57,Leverage,2026-03-19,2026-03-19
001799,Agilent Technologies Business Servi,ces,Default,US,US,00000,,,Z001,NET30,FOB,9999,Analytical Instrumentation,86,81,Low,0.14,0.37,Tactical,2026-03-19,2026-03-19
001800,Calibre Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences & Diagnostics,90,85,Low,0.1,0.31,Tactical,2026-03-19,2026-03-19
001801,Calibre Scientific Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences & Diagnostics,79,77,Medium,0.21,0.75,Leverage,2026-03-19,2026-03-19
001802,Calibre Scientific Corporation,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Life Sciences & Diagnostics,67,65,High,0.33,0.65,Leverage,2026-03-19,2026-03-19
001803,Labconco GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,2841,Laboratory Equipment,81,81,Medium,0.19,0.41,Tactical,2026-03-19,2026-03-19
001804,Labconco S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,2841,Laboratory Equipment,95,95,Low,0.05,0.37,Tactical,2026-03-19,2026-03-19
001805,Labconco India,,Default,US,US,00000,,,Z001,NET30,FOB,2841,Laboratory Equipment,95,93,Low,0.05,0.33,Tactical,2026-03-19,2026-03-19
001806,Labconco Global,,Default,US,US,00000,,,Z001,NET30,FOB,2841,Laboratory Equipment,90,85,Low,0.1,0.47,Tactical,2026-03-19,2026-03-19
001807,Labconco EMEA,,Default,US,US,00000,,,Z001,NET30,FOB,2841,Laboratory Equipment,89,89,Low,0.11,0.31,Tactical,2026-03-19,2026-03-19
001808,Costco Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,74,74,Medium,0.26,0.61,Leverage,2026-03-19,2026-03-19
001809,Costco Wholesale Asia Pacific,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,84,81,Medium,0.16,0.37,Tactical,2026-03-19,2026-03-19
001810,Costco,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,80,78,Medium,0.2,0.76,Leverage,2026-03-19,2026-03-19
001811,BJ's Wholesale Club Business Servic,es,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,87,82,Low,0.13,0.54,Leverage,2026-03-19,2026-03-19
001812,BJ's Wholesale Club Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,75,74,Medium,0.25,0.52,Leverage,2026-03-19,2026-03-19
001813,BJ's,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,75,71,Medium,0.25,0.43,Tactical,2026-03-19,2026-03-19
001814,BJ's Wholesale Club Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Retail / Warehouse Club,69,67,High,0.31,0.71,Leverage,2026-03-19,2026-03-19
001815,Metso International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Mining/Aggregates),71,68,Medium,0.29,0.83,Leverage,2026-03-19,2026-03-19
001816,Metso India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Mining/Aggregates),82,81,Medium,0.18,0.48,Tactical,2026-03-19,2026-03-19
001817,Metso International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Mining/Aggregates),86,82,Low,0.14,0.61,Leverage,2026-03-19,2026-03-19
001818,Metso Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Mining/Aggregates),73,71,Medium,0.27,0.59,Leverage,2026-03-19,2026-03-19
001819,Metso GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Industrial Machinery (Mining/Aggregates),83,80,Medium,0.17,0.84,Leverage,2026-03-19,2026-03-19
001820,Schaeffler GmbH,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Automotive & Industrial Bearings,73,73,Medium,0.27,0.49,Tactical,2026-03-19,2026-03-19
001821,Schaeffler India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Automotive & Industrial Bearings,82,77,Medium,0.18,0.46,Tactical,2026-03-19,2026-03-19
001822,SCH Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Automotive & Industrial Bearings,87,82,Low,0.13,0.61,Leverage,2026-03-19,2026-03-19
001823,SCH Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Automotive & Industrial Bearings,83,78,Medium,0.17,0.84,Leverage,2026-03-19,2026-03-19
001824,Cummins S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engines & Power Generation,70,69,Medium,0.3,0.61,Leverage,2026-03-19,2026-03-19
001825,Cummins Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engines & Power Generation,87,87,Low,0.13,0.6,Leverage,2026-03-19,2026-03-19
001826,Cummins Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engines & Power Generation,76,73,Medium,0.24,0.75,Leverage,2026-03-19,2026-03-19
001827,Cummins India,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engines & Power Generation,77,77,Medium,0.23,0.62,Leverage,2026-03-19,2026-03-19
001828,TVH USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Parts for Material Handling & Industrial,86,84,Low,0.14,0.51,Leverage,2026-03-19,2026-03-19
001829,TVH International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Parts for Material Handling & Industrial,73,70,Medium,0.27,0.36,Tactical,2026-03-19,2026-03-19
001830,TVH Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Parts for Material Handling & Industrial,70,67,Medium,0.3,0.81,Leverage,2026-03-19,2026-03-19
001831,TVH Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Parts for Material Handling & Industrial,83,79,Medium,0.17,0.8,Leverage,2026-03-19,2026-03-19
001832,Unispares Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engineering & Automotive Components,89,85,Low,0.11,0.57,Leverage,2026-03-19,2026-03-19
001833,Unispares Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engineering & Automotive Components,68,63,High,0.32,0.78,Leverage,2026-03-19,2026-03-19
001834,Unispares S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engineering & Automotive Components,88,84,Low,0.12,0.33,Tactical,2026-03-19,2026-03-19
001835,Unispares Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Engineering & Automotive Components,74,74,Medium,0.26,0.3,Tactical,2026-03-19,2026-03-19
001836,Gemsons Precision Engineering EMEA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Precision Machined Components,83,80,Medium,0.17,0.54,Leverage,2026-03-19,2026-03-19
001837,Gemsons Precision Engineering EMEA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Precision Machined Components,76,76,Medium,0.24,0.52,Leverage,2026-03-19,2026-03-19
001838,Gemsons Precision Engineering Solut,ions,Default,US,US,00000,,,Z001,NET30,FOB,9999,Precision Machined Components,79,78,Medium,0.21,0.42,Tactical,2026-03-19,2026-03-19
001839,Parker Hannifin International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Motion & Control Technologies,87,82,Low,0.13,0.37,Tactical,2026-03-19,2026-03-19
001840,Parker Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Motion & Control Technologies,75,73,Medium,0.25,0.38,Tactical,2026-03-19,2026-03-19
001841,Parker Hannifin International,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Motion & Control Technologies,70,66,Medium,0.3,0.8,Leverage,2026-03-19,2026-03-19
001842,Parker Hannifin Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Motion & Control Technologies,71,70,Medium,0.29,0.3,Tactical,2026-03-19,2026-03-19
001843,Eaton Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Power Management / Electrical,87,87,Low,0.13,0.34,Tactical,2026-03-19,2026-03-19
001844,Eaton Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Power Management / Electrical,74,70,Medium,0.26,0.71,Leverage,2026-03-19,2026-03-19
001845,Eaton Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Power Management / Electrical,71,66,Medium,0.29,0.86,Leverage,2026-03-19,2026-03-19
001846,Poclain Hydraulics USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Power & Transmission,80,79,Medium,0.2,0.46,Tactical,2026-03-19,2026-03-19
001847,Poclain Hydraulics Business Service,s,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Power & Transmission,73,68,Medium,0.27,0.68,Leverage,2026-03-19,2026-03-19
001848,Poclain Hydraulics Ltd,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Power & Transmission,89,89,Low,0.11,0.61,Leverage,2026-03-19,2026-03-19
001849,Hawe Hydraulik Europe,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Systems,69,65,High,0.31,0.42,Tactical,2026-03-19,2026-03-19
001850,Hawe Hydraulik Inc,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Systems,76,73,Medium,0.24,0.56,Leverage,2026-03-19,2026-03-19
001851,Hawe Hydraulik Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Systems,84,79,Medium,0.16,0.4,Tactical,2026-03-19,2026-03-19
001852,Hawe Hydraulik Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Systems,73,73,Medium,0.27,0.47,Tactical,2026-03-19,2026-03-19
001853,Hydro Leduc S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Components,71,68,Medium,0.29,0.84,Leverage,2026-03-19,2026-03-19
001854,Hydro Leduc Business Services,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Components,88,85,Low,0.12,0.5,Tactical,2026-03-19,2026-03-19
001855,Hydro Leduc Global,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Components,90,85,Low,0.1,0.44,Tactical,2026-03-19,2026-03-19
001856,Sea Hydrosystems India Internationa,l,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Cylinders,73,71,Medium,0.27,0.4,Tactical,2026-03-19,2026-03-19
001857,Sea Hydrosystems India Solutions,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Cylinders,69,68,High,0.31,0.71,Leverage,2026-03-19,2026-03-19
001858,Sea Hydrosystems India S.A.,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Cylinders,77,76,Medium,0.23,0.87,Leverage,2026-03-19,2026-03-19
001859,Sea Hydrosystems India USA,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Cylinders,87,85,Low,0.13,0.54,Leverage,2026-03-19,2026-03-19
001860,Sea Hydrosystems India Asia Pacific,,Default,US,US,00000,,,Z001,NET30,FOB,9999,Hydraulic Cylinders,82,78,Medium,0.18,0.37,Tactical,2026-03-19,2026-03-19
